Filename,locations,Answer_Probabilities,Most_Frequent_Answer
Engel_MVK24423_D307JPEG(f).png,https://panoptes-uploads.zooniverse.org/subject_location/6617cd8c-1945-4065-b7d8-634acc759870.png,"{'not sure': 0.261, 'sterile': 0.391, 'male': 0.13, 'female': 0.217}",sterile
Engel_MVK24423_D307JPEG(g).jpg,https://panoptes-uploads.zooniverse.org/subject_location/b1d635d8-bb22-40ff-9600-f5fad1ba3fee.jpeg,"{'not sure': 0.045, 'female': 0.864, 'male': 0.045, 'both': 0.045}",female
Engel_MVK24423_D307JPEG_cropped_ copy 2.jpg,https://panoptes-uploads.zooniverse.org/subject_location/7ed65ff5-2623-4ab0-b233-33de725a7bed.jpeg,"{'sterile': 0.833, 'not sure': 0.167}",sterile
Engel_MVK24423_D307JPEG_cropped_ copy 3.jpg,https://panoptes-uploads.zooniverse.org/subject_location/68925764-ff38-47a0-9469-a7ab0460856b.jpeg,"{'female': 0.5, 'sterile': 0.167, 'male': 0.333}",female
Engel_MVK24423_D307JPEG_cropped_ copy 4.jpg,https://panoptes-uploads.zooniverse.org/subject_location/e688ef61-9d4d-4fc8-ad17-24862567b7f6.jpeg,{'female': 1.0},female
Engel_MVK24423_D307JPEG_cropped_ copy 5.jpg,https://panoptes-uploads.zooniverse.org/subject_location/79649020-26de-40d1-ad07-049f2798e3b0.jpeg,"{'sterile': 0.25, 'not sure': 0.25, 'both': 0.083, 'female': 0.333, 'male': 0.083}",female
Engel_MVK24423_D307JPEG_cropped_ copy 6.jpg,https://panoptes-uploads.zooniverse.org/subject_location/3e55a17c-bc84-4e73-a4f2-8b7c5da778c5.jpeg,"{'both': 0.083, 'female': 0.917}",female
Engel_MVK24423_D307JPEG_cropped_ copy.jpg,https://panoptes-uploads.zooniverse.org/subject_location/bbccc307-139b-4cfb-a006-35578f4561bc.jpeg,{'female': 1.0},female
Engel_MVK24423_D307JPEG_cropped_.jpg,https://panoptes-uploads.zooniverse.org/subject_location/4f179052-8207-4d25-a1b9-217517e409f4.jpeg,"{'female': 0.833, 'not sure': 0.042, 'both': 0.083, 'male': 0.042}",female
Engel_MVK24423_D307JPEG_cropped_resized(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/d398ff29-68c0-47a9-b68e-89c424dccc9e.jpeg,"{'female': 0.75, 'both': 0.25}",female
Engel_MVK24423_D307JPEG_cropped_resized(c).jpg,https://panoptes-uploads.zooniverse.org/subject_location/8bcd4898-828f-4b72-9a54-5c3f4ea8ab99.jpeg,"{'sterile': 0.75, 'male': 0.167, 'female': 0.083}",sterile
Engel_MVK24423_D307JPEG_cropped_resized(g).jpg,https://panoptes-uploads.zooniverse.org/subject_location/f61e7936-5159-4358-99c2-c2ae45b70964.jpeg,"{'male': 0.083, 'female': 0.917}",female
Engel_MVK27369_DJorn392JPEG(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/388cd064-16bc-4ee5-81a2-b66fc8520cfd.jpeg,"{'not sure': 0.182, 'sterile': 0.727, 'male': 0.091}",sterile
Engel_MVK27369_DJorn392JPEG(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/725bf113-daad-402f-a376-11f70ceade03.jpeg,"{'female': 0.818, 'sterile': 0.091, 'both': 0.091}",female
Engel_MVK27369_DJorn392JPEG(c).jpg,https://panoptes-uploads.zooniverse.org/subject_location/c6154cc2-a0b3-49f9-9e84-8a6a292e7549.jpeg,"{'female': 0.818, 'both': 0.091, 'male': 0.091}",female
Engel_MVK27369_DJorn392JPEG(d).jpg,https://panoptes-uploads.zooniverse.org/subject_location/78def76e-2b68-42f3-977a-a0567e6031eb.jpeg,"{'female': 0.409, 'sterile': 0.273, 'not sure': 0.227, 'male': 0.091}",female
Engel_MVK27369_DJorn392JPEG(e).jpg,https://panoptes-uploads.zooniverse.org/subject_location/3226c0b0-4875-4fa8-8bbc-0d6b48f634b9.jpeg,"{'sterile': 0.318, 'female': 0.409, 'male': 0.136, 'not sure': 0.136}",female
Engel_MVK27369_DJorn392JPEG(f).jpg,https://panoptes-uploads.zooniverse.org/subject_location/c3e45473-4199-47cb-a756-90ba327de0b0.jpeg,{'female': 1.0},female
Engel_MVK27369_DJorn392JPEG_crop copy 2.jpg,https://panoptes-uploads.zooniverse.org/subject_location/419fd1b5-a8bc-42da-a98c-395cf47b8931.jpeg,"{'sterile': 0.75, 'not sure': 0.167, 'both': 0.083}",sterile
Engel_MVK27369_DJorn392JPEG_crop copy 3.jpg,https://panoptes-uploads.zooniverse.org/subject_location/970f3035-c33b-460f-a8d2-dee970bb0c0f.jpeg,"{'sterile': 0.417, 'female': 0.417, 'male': 0.167}",sterile
Engel_MVK27369_DJorn392JPEG_crop copy.jpg,https://panoptes-uploads.zooniverse.org/subject_location/d03f950d-7387-40bd-853e-51456bc12fbc.jpeg,{'sterile': 1.0},sterile
Engel_MVK27369_DJorn392JPEG_crop.jpg,https://panoptes-uploads.zooniverse.org/subject_location/ff9fd93b-2f55-44b5-b40b-e572c31ee3d8.jpeg,"{'female': 0.875, 'both': 0.125}",female
Engel_MVK27369_DJorn392JPEG_cropped_resized(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/e1478cb1-33a4-471e-9473-93165fbb3d45.jpeg,"{'female': 0.917, 'sterile': 0.083}",female
Engel_MVK27369_DJorn392JPEG_cropped_resized(g).jpg,https://panoptes-uploads.zooniverse.org/subject_location/be598193-e21c-4ac0-aee8-2c0b14c9365e.jpeg,{'female': 1.0},female
Engel_MVK27369_DJorn392JPEG_cropped_resized(h).jpg,https://panoptes-uploads.zooniverse.org/subject_location/184c1863-1c3e-4b26-ba7b-f1a485bc3a07.jpeg,"{'female': 0.833, 'both': 0.167}",female
Engel_MVK27369_DJorn392JPEG_cropped_resized(i).jpg,https://panoptes-uploads.zooniverse.org/subject_location/89b19529-8f24-4d17-9301-0b4540a351c2.jpeg,"{'sterile': 0.75, 'male': 0.083, 'not sure': 0.167}",sterile
Engel_MVK27369_DJorn392JPEG_cropped_resized(j).jpg,https://panoptes-uploads.zooniverse.org/subject_location/25b6cabc-4f1a-4ff5-98f6-e9f094da5e46.jpeg,"{'not sure': 0.083, 'sterile': 0.667, 'male': 0.167, 'female': 0.083}",sterile
Engel_MVK27369_DJorn392JPEG_cropped_resized(k).jpg,https://panoptes-uploads.zooniverse.org/subject_location/66dde96d-9649-4d9c-a718-2c4d51b52283.jpeg,"{'male': 0.167, 'not sure': 0.417, 'female': 0.167, 'both': 0.167, 'sterile': 0.083}",not sure
Engel_MVK27744_DF260JPEG(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/e94274e3-8be4-4a4f-90ca-5a6c83a2fda1.jpeg,{'sterile': 1.0},sterile
Engel_MVK27744_DF260JPEG(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/75733872-915b-4921-a690-4c974ee6905e.jpeg,"{'sterile': 0.87, 'male': 0.087, 'not sure': 0.043}",sterile
Engel_MVK27744_DF260JPEG_cropped_resized(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/2abfa520-be65-4a7f-9a3c-864f4784c290.jpeg,{'sterile': 1.0},sterile
Engel_MVK27744_DF260JPEG_cropped_resized(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/666ab48f-ba97-47e4-a56a-d75f1bee6262.jpeg,"{'sterile': 0.917, 'not sure': 0.083}",sterile
Engel_MVK27948_D305JPEG_cropped_resized(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/3942bee0-d1c0-4050-bd10-9846e492201b.jpeg,"{'sterile': 0.583, 'male': 0.25, 'not sure': 0.167}",sterile
Engel_MVK27948_D305JPEG_cropped_resized(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/312380d9-03ff-4578-955e-1c978f46bf77.jpeg,"{'sterile': 0.667, 'not sure': 0.167, 'male': 0.167}",sterile
Engel_MVK27948_D305JPEG_cropped_resized(c).jpg,https://panoptes-uploads.zooniverse.org/subject_location/e1cdacec-0df0-4d61-955a-ab441f26d381.jpeg,"{'sterile': 0.667, 'not sure': 0.167, 'male': 0.167}",sterile
Engel_MVK27948_D305JPEG_cropped_resized(d).jpg,https://panoptes-uploads.zooniverse.org/subject_location/34e66e7f-aedb-43cb-be91-789dd634e795.jpeg,"{'not sure': 0.167, 'female': 0.167, 'sterile': 0.667}",sterile
Engel_MVK27948_D305JPEG_cropped_resized(e).jpg,https://panoptes-uploads.zooniverse.org/subject_location/fe9969d5-e434-422f-a8f2-71de9b707371.jpeg,"{'sterile': 0.917, 'male': 0.083}",sterile
Engel_MVK27948_D305JPEG_cropped_resized(f).jpg,https://panoptes-uploads.zooniverse.org/subject_location/3efaf7dc-564d-4880-932d-e8c66ff07568.jpeg,"{'not sure': 0.167, 'sterile': 0.25, 'male': 0.583}",male
Engel_MVK27948_D305JPEG_cropped_resized(g).jpg,https://panoptes-uploads.zooniverse.org/subject_location/88e478a3-54ea-424c-9486-29a83a80f6e7.jpeg,"{'sterile': 0.833, 'male': 0.167}",sterile
Engel_MVK27948_D305JPEG_cropped_resized(h).jpg,https://panoptes-uploads.zooniverse.org/subject_location/1a807628-8156-4d49-922b-28674ad79731.jpeg,"{'sterile': 0.667, 'male': 0.167, 'not sure': 0.167}",sterile
Engel_MVK27948_D305JPEG_cropped_resized(i).jpg,https://panoptes-uploads.zooniverse.org/subject_location/7b5af7e4-505b-4d8b-89ba-4521ec23b9c6.jpeg,"{'sterile': 0.667, 'not sure': 0.333}",sterile
Engel_MVK27948_D305JPEG_cropped_resized(j).jpg,https://panoptes-uploads.zooniverse.org/subject_location/70786119-5324-4c61-a105-687cf95ca432.jpeg,{'sterile': 1.0},sterile
Engel_MVK27948_D305JPEG_cropped_resized(k).jpg,https://panoptes-uploads.zooniverse.org/subject_location/33846dc4-1bf3-47a3-aa0c-48fa63aaac12.jpeg,"{'not sure': 0.083, 'sterile': 0.75, 'male': 0.083, 'both': 0.083}",sterile
Engel_MVK27948_D305JPEG_cropped_resized(l).jpg,https://panoptes-uploads.zooniverse.org/subject_location/e14403a9-860c-4305-94fb-cd8d62bdf563.jpeg,"{'sterile': 0.833, 'male': 0.083, 'not sure': 0.083}",sterile
Engel_MVK27948_D305JPEG_cropped_resized(m).jpg,https://panoptes-uploads.zooniverse.org/subject_location/ba9630ab-6a82-4486-a41b-261404a342d3.jpeg,"{'sterile': 0.833, 'male': 0.083, 'not sure': 0.083}",sterile
Engel_MVK27948_D305JPEG_cropped_resized(n).jpg,https://panoptes-uploads.zooniverse.org/subject_location/ece9c0fe-5955-4228-ad60-98871357f67d.jpeg,"{'both': 0.25, 'sterile': 0.333, 'not sure': 0.25, 'male': 0.167}",sterile
Engel_MVK27948_D305JPEG_cropped_resized(o).jpg,https://panoptes-uploads.zooniverse.org/subject_location/0a3e3658-86b0-410f-8e3d-098f8b351ba1.jpeg,"{'sterile': 0.667, 'not sure': 0.167, 'male': 0.167}",sterile
Engel25277_DF219JPEG(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/3879ac44-da8d-4b1d-902b-18ea9cdec185.jpeg,"{'male': 0.045, 'sterile': 0.955}",sterile
Engel25277_DF219JPEG(c).jpg,https://panoptes-uploads.zooniverse.org/subject_location/a64b93f0-517b-404c-b7fe-b5fa2f32d5c3.jpeg,"{'female': 0.955, 'not sure': 0.045}",female
Engel25277_DF219JPEG(d).jpg,https://panoptes-uploads.zooniverse.org/subject_location/71d12d97-a774-4a70-a9fe-71799c048370.jpeg,"{'female': 0.294, 'not sure': 0.176, 'sterile': 0.147, 'male': 0.353, 'both': 0.029}",male
Engel25277_DF219JPEG_cropped_resized(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/60414604-3e5b-44c0-bc12-44360274df20.jpeg,"{'female': 0.417, 'male': 0.25, 'sterile': 0.25, 'not sure': 0.083}",female
Engel25277_DF219JPEG_cropped_resized(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/a0b56ffc-aa39-42d4-a120-fa8bfeb2be3c.jpeg,"{'male': 0.083, 'sterile': 0.917}",sterile
Engel25277_DF219JPEG_cropped_resized(c).jpg,https://panoptes-uploads.zooniverse.org/subject_location/3d100437-18b5-4429-ba52-c49e5418810c.jpeg,"{'female': 0.917, 'both': 0.083}",female
Engel25277_DF219JPEG_cropped_resized(d).jpg,https://panoptes-uploads.zooniverse.org/subject_location/f13d437b-823c-4551-9a7a-caa6f9357d72.jpeg,"{'male': 0.333, 'not sure': 0.167, 'female': 0.333, 'sterile': 0.083, 'both': 0.083}",male
Engel25277_DF219JPEG_cropped_resized(e).jpg,https://panoptes-uploads.zooniverse.org/subject_location/05d0c1a7-3828-4289-890d-4e533f58417c.jpeg,"{'sterile': 0.917, 'not sure': 0.083}",sterile
ENGEL25570_11-9JPEG(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/08a4985d-f7cc-4ab2-bd5b-273a921ca382.jpeg,"{'sterile': 0.833, 'not sure': 0.167}",sterile
ENGEL25570_11-9JPEG(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/96433a01-737b-42ba-aa18-38fbd085a32f.jpeg,"{'both': 0.042, 'sterile': 0.542, 'male': 0.25, 'female': 0.083, 'not sure': 0.083}",sterile
ENGEL25570_11-9JPEG(c).jpg,https://panoptes-uploads.zooniverse.org/subject_location/f2a649b1-a8ed-43dd-9ca0-bc6aad222751.jpeg,"{'sterile': 0.792, 'not sure': 0.125, 'male': 0.083}",sterile
ENGEL25570_11-9JPEG_cropped_resized(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/a74fe6e2-9e36-4b4b-ada8-a7d4017fa0ba.jpeg,"{'sterile': 0.833, 'not sure': 0.167}",sterile
ENGEL25570_11-9JPEG_cropped_resized(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/9e5f3151-0382-4ed1-a0a6-89156ae4d4b3.jpeg,"{'sterile': 0.833, 'not sure': 0.167}",sterile
ENGEL25570_11-9JPEG_cropped_resized(c).jpg,https://panoptes-uploads.zooniverse.org/subject_location/f644a52b-8bb3-48e0-9f40-443a33a9ecb9.jpeg,"{'sterile': 0.917, 'male': 0.083}",sterile
Engel28311_D306JPEG(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/12a276d0-908a-4209-b24f-4d7961873ebb.jpeg,{'female': 1.0},female
Engel28311_D306JPEG(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/8193ad42-b6e1-468b-ad51-2c386198acf4.jpeg,"{'female': 0.917, 'both': 0.083}",female
Engel28311_D306JPEG(c).jpg,https://panoptes-uploads.zooniverse.org/subject_location/53b85626-5146-47a0-8333-1bd70ca984db.jpeg,"{'female': 0.917, 'both': 0.042, 'not sure': 0.042}",female
Engel28311_D306JPEG(d).jpg,https://panoptes-uploads.zooniverse.org/subject_location/d1deaf68-6b57-4c18-b2c9-e2598fb05e30.jpeg,"{'female': 0.864, 'not sure': 0.091, 'male': 0.045}",female
Engel28311_D306JPEG(e).jpg,https://panoptes-uploads.zooniverse.org/subject_location/c7c5b15e-e59b-4ebe-bf0a-4f91768aa727.jpeg,"{'sterile': 0.917, 'not sure': 0.083}",sterile
Engel28311_D306JPEG_cropped_resized(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/e0b0c1b5-d76d-4da8-915a-649bc5df1d8e.jpeg,{'sterile': 1.0},sterile
Engel28311_D306JPEG_cropped_resized(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/7bef330d-5b9a-4552-b174-11c2e1ec76c1.jpeg,"{'female': 0.833, 'both': 0.083, 'not sure': 0.083}",female
Engel28311_D306JPEG_cropped_resized(c).jpg,https://panoptes-uploads.zooniverse.org/subject_location/613ab37a-a55e-40cf-90c4-2ca657dc877d.jpeg,{'female': 1.0},female
Engel28311_D306JPEG_cropped_resized(d).jpg,https://panoptes-uploads.zooniverse.org/subject_location/2a4ac85c-0beb-49e2-b49b-f0ccabbff186.jpeg,"{'sterile': 0.75, 'not sure': 0.083, 'male': 0.083, 'female': 0.083}",sterile
Engel28311_D306JPEG_cropped_resized(e).jpg,https://panoptes-uploads.zooniverse.org/subject_location/18ac6e8b-a546-4756-94a9-811b48e9c3a0.jpeg,"{'female': 0.417, 'sterile': 0.5, 'not sure': 0.083}",sterile
Engel28311_D306JPEG_cropped_resized(f).jpg,https://panoptes-uploads.zooniverse.org/subject_location/2ffa21c3-0f23-4872-b1b3-cad7f6021fe0.jpeg,{'female': 1.0},female
Engel28311_D306JPEG_cropped_resized(g).jpg,https://panoptes-uploads.zooniverse.org/subject_location/35f3dc16-a61e-41b2-9551-643d5cf9fbb4.jpeg,"{'female': 0.917, 'both': 0.083}",female
Engel28311_D306JPEG_cropped_resized(h).jpg,https://panoptes-uploads.zooniverse.org/subject_location/044fe0df-5ca5-4e29-8a20-cf0cf1497631.jpeg,"{'sterile': 0.833, 'male': 0.083, 'not sure': 0.083}",sterile
Engel28311_D306JPEG_cropped_resized(i).jpg,https://panoptes-uploads.zooniverse.org/subject_location/415a6081-ddb7-40b0-ac94-7f7619175f1e.jpeg,"{'sterile': 0.917, 'not sure': 0.083}",sterile
Engel28311_D306JPEG_cropped_resized(j).jpg,https://panoptes-uploads.zooniverse.org/subject_location/ba3724a7-a522-451e-b907-6bcd429497f4.jpeg,"{'female': 0.917, 'sterile': 0.083}",female
Engel28311_D306JPEG_cropped_resized(k).jpg,https://panoptes-uploads.zooniverse.org/subject_location/b64b62e6-2500-44c0-8d86-e0f680369804.jpeg,"{'sterile': 0.75, 'not sure': 0.25}",sterile
Engel28311_D306JPEG_cropped_resized(l).jpg,https://panoptes-uploads.zooniverse.org/subject_location/c9df1058-533e-4bd7-a26a-19a731290a5e.jpeg,"{'female': 0.667, 'sterile': 0.25, 'not sure': 0.083}",female
EngelMVK24767_DF181JPEG(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/92824550-a805-4316-bb6b-48b4f6e6cb2a.jpeg,"{'sterile': 0.5, 'male': 0.292, 'not sure': 0.167, 'female': 0.042}",sterile
EngelMVK24767_DF181JPEG(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/45157037-11d5-49ee-b13f-5d99a7aae7f9.jpeg,"{'sterile': 0.917, 'not sure': 0.042, 'male': 0.042}",sterile
EngelMVK24767_DF181JPEG(c).jpg,https://panoptes-uploads.zooniverse.org/subject_location/9ed00945-47d9-4686-8d0d-f3dd0042cc66.jpeg,"{'not sure': 0.083, 'sterile': 0.875, 'male': 0.042}",sterile
EngelMVK24767_DF181JPEG(d).jpg,https://panoptes-uploads.zooniverse.org/subject_location/c97d4976-b25a-4675-a896-c76f374285f5.jpeg,"{'sterile': 0.917, 'not sure': 0.042, 'male': 0.042}",sterile
EngelMVK24767_DF181JPEG(e).jpg,https://panoptes-uploads.zooniverse.org/subject_location/aa13cd6c-4809-475a-836a-82206463c07e.jpeg,"{'sterile': 0.875, 'male': 0.083, 'female': 0.042}",sterile
EngelMVK24767_DF181JPEG_cropped_resized(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/534d5bfb-64a2-42a7-8d07-184af157af54.jpeg,"{'sterile': 0.917, 'male': 0.083}",sterile
EngelMVK24767_DF181JPEG_cropped_resized(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/f0f9070f-c88d-47ae-b404-eb52914281c7.jpeg,{'sterile': 1.0},sterile
EngelMVK24767_DF181JPEG_cropped_resized(c).jpg,https://panoptes-uploads.zooniverse.org/subject_location/09b87213-c3b9-44a1-828b-9654a601cb84.jpeg,"{'sterile': 0.583, 'male': 0.417}",sterile
EngelMVK24767_DF181JPEG_cropped_resized(d).jpg,https://panoptes-uploads.zooniverse.org/subject_location/a95ccb75-c426-4cb1-958d-5b00a9da61b8.jpeg,{'sterile': 1.0},sterile
EngelMVK24767_DF181JPEG_cropped_resized(e).jpg,https://panoptes-uploads.zooniverse.org/subject_location/430a0c5c-b229-456d-b218-48a8cc3688be.jpeg,"{'sterile': 0.917, 'not sure': 0.083}",sterile
EngelMVK24767_DF181JPEG_cropped_resized(f).jpg,https://panoptes-uploads.zooniverse.org/subject_location/167caa64-5489-438c-aa45-45b918b42bc0.jpeg,"{'sterile': 0.833, 'not sure': 0.167}",sterile
EngelMVK24767_DF181JPEG_cropped_resized(g).jpg,https://panoptes-uploads.zooniverse.org/subject_location/e2ade868-62d0-45c4-a08a-bb4a6da990e2.jpeg,{'sterile': 1.0},sterile
EngelMVK24767_DF181JPEG_cropped_resized(h).jpg,https://panoptes-uploads.zooniverse.org/subject_location/722a3c2d-8436-4bc5-84a4-43c84e246511.jpeg,"{'sterile': 0.833, 'male': 0.083, 'not sure': 0.083}",sterile
EngelMVK24767_DF181JPEG_cropped_resized(i).jpg,https://panoptes-uploads.zooniverse.org/subject_location/bf204cdf-6dc3-4ee6-94c4-58473ecfd75b.jpeg,"{'sterile': 0.833, 'not sure': 0.083, 'male': 0.083}",sterile
Gremmen99-632_D476JPEG(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/050d9d13-7e98-46a1-b368-86e78e983b86.jpeg,"{'sterile': 0.667, 'female': 0.083, 'male': 0.25}",sterile
Gremmen99-632_D476JPEG(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/171144a6-2250-4dfc-8f17-ac586ec6f7e9.jpeg,"{'both': 0.042, 'sterile': 0.5, 'not sure': 0.333, 'male': 0.042, 'female': 0.083}",sterile
Gremmen99-632_D476JPEG(c).jpg,https://panoptes-uploads.zooniverse.org/subject_location/81d30823-0ff8-4984-8314-4949755a0d24.jpeg,"{'sterile': 0.917, 'male': 0.042, 'female': 0.042}",sterile
Gremmen99-632_D476JPEG_cropped_resized(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/9e6ac105-63bb-4378-978c-82f152e912ec.jpeg,"{'sterile': 0.833, 'male': 0.167}",sterile
Gremmen99-632_D476JPEG_cropped_resized(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/e17e1b1e-a9bc-4409-914c-b07f02bc7637.jpeg,{'sterile': 1.0},sterile
Gremmen99-632_D476JPEG_cropped_resized(c).jpg,https://panoptes-uploads.zooniverse.org/subject_location/9dfae194-3f80-43db-ae5f-ddbe34030068.jpeg,"{'sterile': 0.667, 'not sure': 0.167, 'female': 0.167}",sterile
Gremmen99-632_D476JPEG_cropped_resized(d).jpg,https://panoptes-uploads.zooniverse.org/subject_location/78789384-928c-4293-8702-7cbf7f0f578b.jpeg,{'sterile': 1.0},sterile
Gremmer99-146_D477_D478JPEG(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/e317f4eb-9981-430d-9c50-c8ecc9dc5f7f.jpeg,"{'male': 0.958, 'female': 0.042}",male
Gremmer99-146_D477_D478JPEG(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/d1270b9d-d001-4fbf-a495-f21d8a078543.jpeg,"{'sterile': 0.75, 'not sure': 0.125, 'male': 0.125}",sterile
Gremmer99-146_D477_D478JPEG(c).jpg,https://panoptes-uploads.zooniverse.org/subject_location/188e77e3-1822-4280-af64-ff46c5c2c86a.jpeg,"{'sterile': 0.909, 'not sure': 0.091}",sterile
Gremmer99-146_D477_D478JPEG_cropped_resized(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/0cac477c-e0d8-4bc0-87b1-55f0f84008ba.jpeg,"{'female': 0.167, 'male': 0.833}",male
Gremmer99-146_D477_D478JPEG_cropped_resized(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/7a164b15-d7da-409f-8418-47fd5c27c060.jpeg,"{'not sure': 0.083, 'sterile': 0.917}",sterile
Gremmer99-146_D477_D478JPEG_cropped_resized(c).jpg,https://panoptes-uploads.zooniverse.org/subject_location/007f93c8-7bd8-483b-a061-23444fbbe457.jpeg,"{'sterile': 0.917, 'not sure': 0.083}",sterile
JL_36484JPEG(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/bf9cbb5a-b9fb-4f86-9c22-3b13acec9a45.jpeg,"{'male': 0.625, 'sterile': 0.333, 'not sure': 0.042}",male
JL_36484JPEG(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/34ad856c-dfcd-4f2c-b026-84e21042381c.jpeg,"{'sterile': 0.708, 'male': 0.25, 'not sure': 0.042}",sterile
JL_36484JPEG_cropped_resized(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/dec20ad6-f104-4b6b-a0b1-c3ca879a8905.jpeg,"{'not sure': 0.083, 'sterile': 0.917}",sterile
JL_36484JPEG_cropped_resized(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/673ce1a4-9a9e-4719-a7a4-8d3d49e040f5.jpeg,{'male': 1.0},male
JL_36484JPEG_cropped_resized(c).jpg,https://panoptes-uploads.zooniverse.org/subject_location/79e82485-ec0d-4ab5-80d4-69f06ff473f0.jpeg,"{'sterile': 0.917, 'not sure': 0.083}",sterile
JL_36484JPEG_cropped_resized(d).jpg,https://panoptes-uploads.zooniverse.org/subject_location/473b18aa-a5fc-4fdf-b80d-7a4028c13e43.jpeg,"{'male': 0.083, 'sterile': 0.833, 'female': 0.083}",sterile
